5.956,705.946,0.330
5.968,706.033,0.328
5.979,706.481,0.323
5.991,706.320,0.318
6.002,705.203,0.317
6.014,705.099,0.316
6.026,704.043,0.318
6.037,703.666,0.322
6.049,704.343,0.321
6.060,703.707,0.316
6.072,702.761,0.316
6.084,703.501,0.315
6.095,702.841,0.312
6.107,702.775,0.314
6.118,703.861,0.314
6.130,702.710,0.316
6.142,703.362,0.325
6.153,704.341,0.330
6.165,704.802,0.331
6.177,705.374,0.330
6.188,705.283,0.327
6.200,705.499,0.323
6.211,705.735,0.319
6.223,0.000,0.317
6.235,0.000,0.317
6.246,0.000,0.317
6.258,0.000,0.321
6.269,0.000,0.324
6.281,0.000,0.324
6.293,0.000,0.334
6.304,0.000,0.194
6.966,219.117,0.694
6.978,218.274,0.822
6.989,435.696,0.226
7.001,447.905,0.322
7.012,443.692,0.370
7.024,442.788,0.371
7.036,445.035,0.374
7.047,441.215,0.342
7.059,444.143,0.332
7.070,441.951,0.311
7.082,443.128,0.318
7.094,443.540,0.333
7.105,443.770,0.318
7.117,445.170,0.336
7.129,442.056,0.313
7.140,445.767,0.326
7.152,0.000,0.306
7.163,0.000,0.314
7.175,444.148,0.324
7.187,442.139,0.313
7.198,445.123,0.350
7.210,437.874,0.327
7.221,710.431,0.205
7.233,708.123,0.355
7.245,707.145,0.368
7.256,705.159,0.353
7.268,704.749,0.352
7.279,703.947,0.337
7.291,703.593,0.323
7.303,704.283,0.321
7.314,703.790,0.317
7.326,702.640,0.316
7.338,703.232,0.316
7.349,702.808,0.313
7.361,702.358,0.314
7.372,703.731,0.314
7.384,702.575,0.315
7.396,0.000,0.323
7.407,704.380,0.329
7.419,704.995,0.331
7.430,706.168,0.332
7.442,706.907,0.332
7.454,709.200,0.312
7.465,710.575,0.338
7.477,706.733,0.370
7.488,705.413,0.354
7.500,703.098,0.350
7.512,702.514,0.340
7.523,702.853,0.318
7.535,702.060,0.313
7.546,703.353,0.314
7.558,703.073,0.314
7.570,702.667,0.319
7.581,703.848,0.327
7.593,704.714,0.330
7.605,705.639,0.330
7.616,705.993,0.329
7.628,0.000,0.326
7.639,706.469,0.320
7.651,705.694,0.317
7.663,703.948,0.319
7.674,703.053,0.318
7.686,700.818,0.310
7.697,699.541,0.310
7.709,702.003,0.347
7.721,701.701,0.345
7.732,701.871,0.344
7.744,702.128,0.344
7.755,703.214,0.332
7.767,704.575,0.330
7.779,705.322,0.331
7.790,705.988,0.330
7.802,706.131,0.327
7.814,706.470,0.322
7.825,706.085,0.318
7.837,705.101,0.317
7.848,704.987,0.316
7.860,703.878,0.319
7.872,703.758,0.322
7.883,704.432,0.320
7.895,703.314,0.316
7.906,702.694,0.317
7.918,703.324,0.315
7.930,702.377,0.312
7.941,702.843,0.314
7.953,703.510,0.314
7.964,702.531,0.317
7.976,703.421,0.325
7.988,704.575,0.330
7.999,705.322,0.331
8.011,705.988,0.330
8.022,706.131,0.327
8.034,706.470,0.322
8.046,706.085,0.318
8.057,705.101,0.317
8.069,704.987,0.316
8.081,703.878,0.319
8.092,703.758,0.322
8.104,704.432,0.320
8.115,703.314,0.316
8.127,702.694,0.317
8.139,703.324,0.315
8.150,702.373,0.312
8.162,702.862,0.314
8.173,703.547,0.313
8.185,702.655,0.317
8.197,703.603,0.325
8.208,704.879,0.330
8.220,0.000,0.331
8.231,706.201,0.330
8.243,705.891,0.326
8.255,705.427,0.322
8.266,704.903,0.318
8.278,716.016,0.296
8.290,789.744,0.350
8.301,792.531,0.359
8.313,788.499,0.341
8.324,790.629,0.346
8.336,0.000,0.326
8.348,789.910,0.322
8.359,790.737,0.330
8.371,789.138,0.323
8.382,793.034,0.333
8.394,785.201,0.312
8.406,752.567,0.314
8.417,705.967,0.369
8.429,704.670,0.351
8.440,702.309,0.351
8.452,702.754,0.334
8.464,702.692,0.314
8.475,702.307,0.313
8.487,704.529,0.322
8.499,704.132,0.323
8.510,713.054,0.311
8.522,755.770,0.327
8.533,791.005,0.366
8.545,788.157,0.349
8.557,790.371,0.351
8.568,0.000,0.339
8.580,789.214,0.317
8.591,792.216,0.326
8.603,789.073,0.322
8.615,790.850,0.321
8.626,785.932,0.295
8.638,711.006,0.308
8.649,701.501,0.350
8.661,702.015,0.343
8.673,701.516,0.346
8.684,702.362,0.340
8.696,703.615,0.330
8.707,704.698,0.330
8.719,705.601,0.330
8.731,705.993,0.329
8.742,706.290,0.326
8.754,706.468,0.320
8.766,705.744,0.317
8.777,705.097,0.317
8.789,704.733,0.317
8.800,0.000,0.320
8.812,703.923,0.322
8.824,704.407,0.319
8.835,702.856,0.323
8.847,702.413,0.322
8.858,700.927,0.309
8.870,682.084,0.325
8.882,661.883,0.363
8.893,661.810,0.347
8.905,663.935,0.352
8.916,664.520,0.350
8.928,666.353,0.330
8.940,666.156,0.333
8.951,663.334,0.320
8.963,662.376,0.308
8.975,663.045,0.317
8.986,665.517,0.318
8.998,667.853,0.322
9.009,665.976,0.333
9.021,663.761,0.317
9.033,662.996,0.309
9.044,663.837,0.317
9.056,665.760,0.318
9.067,667.654,0.329
9.079,664.904,0.330
9.091,662.398,0.314
9.102,663.788,0.315
9.114,664.468,0.318
9.125,666.226,0.318
9.137,666.679,0.333
9.149,663.433,0.323
9.160,662.428,0.309
9.172,663.107,0.317
9.183,665.352,0.318
9.195,667.168,0.320
9.207,665.999,0.333
9.218,663.714,0.318
9.230,662.377,0.308
9.242,663.438,0.316
9.253,665.482,0.318
9.265,667.946,0.326
9.276,665.746,0.332
9.288,663.116,0.315
9.300,663.598,0.312
9.311,664.256,0.318
9.323,666.010,0.318
9.334,667.286,0.332
9.346,664.227,0.327
9.358,662.286,0.311
9.369,663.792,0.317
9.381,665.076,0.318
9.392,666.659,0.319
9.404,666.408,0.334
9.416,663.467,0.321
9.427,662.386,0.308
9.439,662.776,0.317
9.451,665.007,0.318
9.462,667.244,0.322
9.474,665.216,0.333
9.485,663.054,0.315
9.497,662.834,0.310
9.509,0.000,0.317
9.520,0.000,0.318
9.532,0.000,0.330
9.543,0.000,0.333
9.555,0.000,0.329
9.567,0.000,0.330
9.578,0.000,0.226
9.590,0.000,0.457
9.822,218.018,0.721
9.834,218.201,0.809
9.845,218.305,0.933
9.857,447.927,0.343
9.868,441.801,0.369
9.880,443.668,0.369
9.892,444.051,0.382
9.903,442.408,0.347
9.915,445.631,0.336
9.927,441.789,0.311
9.938,444.450,0.314
9.950,441.835,0.312
9.961,442.977,0.320
9.973,443.811,0.334
9.985,443.624,0.316
9.996,445.289,0.335
10.008,442.289,0.313
10.019,444.860,0.320
10.031,440.431,0.369
10.043,439.845,0.527
10.054,439.552,0.780
10.066,885.231,0.347
10.077,887.018,0.351
10.089,888.257,0.336
10.101,890.273,0.327
10.112,890.084,0.323
10.124,888.725,0.321
10.136,886.982,0.315
10.147,886.086,0.318
10.159,885.189,0.313
10.170,884.851,0.315
10.182,886.828,0.325
10.194,887.506,0.327
10.205,890.121,0.329
10.217,890.089,0.326
10.228,889.136,0.321
10.240,888.404,0.317
10.252,885.690,0.319
10.263,886.220,0.323
10.275,882.644,0.311
10.286,855.873,0.297
10.298,810.693,0.337
10.310,788.257,0.342
10.321,790.516,0.351
10.333,789.402,0.338
10.344,790.295,0.323
10.356,791.164,0.330
10.368,789.718,0.317
10.379,792.195,0.327
10.391,789.514,0.317
10.403,792.492,0.321
10.414,788.939,0.315
10.426,0.000,0.318
10.437,0.000,0.316
10.449,789.961,0.320
10.461,791.771,0.333
10.472,788.643,0.324
10.484,794.505,0.345
10.495,410.820,0.662
10.507,880.847,0.332
10.519,883.642,0.360
10.530,886.294,0.353
10.542,886.771,0.356
10.553,890.096,0.341
10.565,890.130,0.325
10.577,888.982,0.321
10.588,887.884,0.316
10.600,885.899,0.319
10.612,885.110,0.313
10.623,884.803,0.314
10.635,885.880,0.324
10.646,887.488,0.325
10.658,889.892,0.330
10.670,890.096,0.326
10.681,889.409,0.321
10.693,888.526,0.318
10.704,885.638,0.317
10.716,885.779,0.315
10.728,885.122,0.313
10.739,884.827,0.319
10.751,887.914,0.324
10.762,888.570,0.330
10.774,890.288,0.327
10.786,890.056,0.323
10.797,888.682,0.320
10.809,886.829,0.315
10.820,886.085,0.318
10.832,885.212,0.313
10.844,884.864,0.315
10.855,886.963,0.325
10.867,887.543,0.327
10.879,890.152,0.329
10.890,890.088,0.325
10.902,0.000,0.321
10.913,0.000,0.317
10.925,885.718,0.319
10.937,886.079,0.323
10.948,885.457,0.321
10.960,883.902,0.329
10.971,862.593,0.318
10.983,786.552,0.366
10.995,791.806,0.359
11.006,790.116,0.354
11.018,788.818,0.347
11.029,792.321,0.332
11.041,788.654,0.315
11.053,791.632,0.318
11.064,789.657,0.315
11.076,790.594,0.318
11.088,789.692,0.324
11.099,790.360,0.323
11.111,791.264,0.330
11.122,789.598,0.317
11.134,792.182,0.327
11.146,789.564,0.317
11.157,792.500,0.320
11.169,789.076,0.315
11.180,791.010,0.315
11.192,793.572,0.312
11.204,816.901,0.293
11.215,855.781,0.320
11.227,883.806,0.339
11.238,887.474,0.345
11.250,885.563,0.327
11.262,885.111,0.313
11.273,884.803,0.314
11.285,885.876,0.324
11.297,887.490,0.325
11.308,889.892,0.330
11.320,890.097,0.326
11.331,889.411,0.321
11.343,888.529,0.318
11.355,885.640,0.317
11.366,885.782,0.315
11.378,885.125,0.313
11.389,884.827,0.319
11.401,887.914,0.324
11.413,888.572,0.330
11.424,889.879,0.326
11.436,888.569,0.291
11.447,852.960,0.303
11.459,805.667,0.317
11.471,792.870,0.349
11.482,788.448,0.353
11.494,789.934,0.339
11.505,791.251,0.330
11.517,789.544,0.317
11.529,792.183,0.327
11.540,789.584,0.317
11.552,792.509,0.320
11.564,789.142,0.315
11.575,791.329,0.318
11.587,788.746,0.317
11.598,789.888,0.321
11.610,790.433,0.328
11.622,0.000,0.321
11.633,792.022,0.329
11.645,789.308,0.320
11.656,792.205,0.325
11.668,788.128,0.324
11.680,817.530,0.259
11.691,930.181,0.357
11.703,941.326,0.360
11.714,938.621,0.342
11.726,939.214,0.351
11.738,942.454,0.328
11.749,938.204,0.321
11.761,942.347,0.329
11.773,938.742,0.312
11.784,941.381,0.325
11.796,940.843,0.320
11.807,938.975,0.323
11.819,942.507,0.330
11.831,937.424,0.314
11.842,942.557,0.323
11.854,940.919,0.318
11.865,939.395,0.322
11.877,942.890,0.329
11.889,937.384,0.317
11.900,941.226,0.324
11.912,939.771,0.314
11.923,939.547,0.323
11.935,942.951,0.324
11.947,937.999,0.320
11.958,941.987,0.328
11.970,938.895,0.312
11.981,940.452,0.325
11.993,941.270,0.321
12.005,938.621,0.322
12.016,942.534,0.330
12.028,938.002,0.313
12.040,942.539,0.324
12.051,940.872,0.319
12.063,939.331,0.322
12.074,942.673,0.329
12.086,937.159,0.316
12.098,941.583,0.323
12.109,940.327,0.315
12.121,939.474,0.323
12.132,943.180,0.326
12.144,937.836,0.319
12.156,941.634,0.326
12.167,939.087,0.312
12.179,940.246,0.325
12.190,942.041,0.321
12.202,938.981,0.322
12.214,942.944,0.329
12.225,938.714,0.312
12.237,942.447,0.325
12.249,940.888,0.320
12.260,938.898,0.322
12.272,942.095,0.330
12.283,936.317,0.315
12.295,941.268,0.323
12.307,939.781,0.318
12.318,938.640,0.322
12.330,942.504,0.328
12.341,937.194,0.317
12.353,941.410,0.323
12.365,940.013,0.314
12.376,940.005,0.323
12.388,943.201,0.324
12.399,938.576,0.321
12.411,942.316,0.328
12.423,939.142,0.312
12.434,940.787,0.326
12.446,940.838,0.320
12.458,938.092,0.322
12.469,941.727,0.330
12.481,937.039,0.313
12.492,941.640,0.325
12.504,939.862,0.319
12.516,938.738,0.322
12.527,942.387,0.329
12.539,937.329,0.315
12.550,942.366,0.323
12.562,941.025,0.316
12.574,939.926,0.322
12.585,943.618,0.327
12.597,939.193,0.324
12.608,938.490,0.323
12.620,917.151,0.338
12.632,891.607,0.358
12.643,886.358,0.347
12.655,885.388,0.342
12.666,884.332,0.321
12.678,884.835,0.320
12.690,887.872,0.324
12.701,888.866,0.330
12.713,890.238,0.327
12.725,889.986,0.323
12.736,888.602,0.320
12.748,886.507,0.315
12.759,886.115,0.317
12.771,885.265,0.313
12.783,0.000,0.316
12.794,887.235,0.325
12.806,887.638,0.328
12.817,888.599,0.331
12.829,889.768,0.330
12.841,886.257,0.310
12.852,832.267,0.281
12.864,792.849,0.368
12.875,788.177,0.344
12.887,791.064,0.351
12.899,789.288,0.343
12.910,790.146,0.324
12.922,791.089,0.330
12.934,789.823,0.318
12.945,792.206,0.328
12.957,789.455,0.317
12.968,792.474,0.321
12.980,788.842,0.315
12.992,791.328,0.318
13.003,788.893,0.316
13.015,0.000,0.320
13.026,790.291,0.327
13.038,790.579,0.322
13.050,792.059,0.331
13.061,789.037,0.323
13.073,794.094,0.321
13.084,780.962,0.306
13.096,792.922,0.371
13.108,787.932,0.356
13.119,791.179,0.351
13.131,791.733,0.353
13.142,788.449,0.321
13.154,792.355,0.325
13.166,789.048,0.315
13.177,792.085,0.318
13.189,790.048,0.315
13.201,791.056,0.318
13.212,789.208,0.321
13.224,790.064,0.323
13.235,790.894,0.330
13.247,790.174,0.318
13.259,792.215,0.328
13.270,789.252,0.317
13.282,792.430,0.322
13.293,788.646,0.315
13.305,791.391,0.318
13.317,789.210,0.315
13.328,790.231,0.319
13.340,790.062,0.326
13.351,790.496,0.322
13.363,791.594,0.330
13.375,789.267,0.317
13.386,792.210,0.326
13.398,789.577,0.316
13.410,792.472,0.319
13.421,789.540,0.315
13.433,791.317,0.318
13.444,788.785,0.318
13.456,789.830,0.322
13.468,790.557,0.329
13.479,790.654,0.320
13.491,0.000,0.329
13.502,788.880,0.317
13.514,792.195,0.324
13.526,788.895,0.324
13.537,790.413,0.319
13.549,788.455,0.303
13.560,674.022,0.317
13.572,660.769,0.364
13.584,662.309,0.344
13.595,663.071,0.352
13.607,665.221,0.345
13.619,667.471,0.327
13.630,665.993,0.333
13.642,663.829,0.317
13.653,662.602,0.308
13.665,663.608,0.317
13.677,665.557,0.318
13.688,667.847,0.327
13.700,665.412,0.332
13.711,662.755,0.315
13.723,663.765,0.314
13.735,664.354,0.318
13.746,666.097,0.318
13.758,667.000,0.332
13.769,663.787,0.325
13.781,662.281,0.310
13.793,663.307,0.317
13.804,665.116,0.318
13.816,666.737,0.319
13.827,666.034,0.333
13.839,663.488,0.319
13.851,662.315,0.308
13.862,663.204,0.316
13.874,665.502,0.318
13.886,667.962,0.324
13.897,665.936,0.333
13.909,663.535,0.316
13.920,663.305,0.310
13.932,664.055,0.317
13.944,0.000,0.318
13.955,0.000,0.330
13.967,0.000,0.329
13.978,0.000,0.325
13.990,0.000,0.324
14.002,0.000,0.319
14.013,0.000,0.341
14.025,0.000,0.385
14.466,315.333,0.275
14.478,351.160,0.743
14.489,346.596,0.934
14.501,698.715,0.353
14.512,702.434,0.369
14.524,703.725,0.357
14.536,704.921,0.361
14.547,706.198,0.339
14.559,706.462,0.319
14.571,705.487,0.317
14.582,705.130,0.317
14.594,704.433,0.317
14.605,703.650,0.321
14.617,704.086,0.322
14.629,704.202,0.318
14.640,702.758,0.316
14.652,703.045,0.316
14.663,703.105,0.313
14.675,702.077,0.313
14.687,703.595,0.314
14.698,702.810,0.314
14.710,702.665,0.310
14.721,712.878,0.302
14.733,740.919,0.305
14.745,771.151,0.317
14.756,789.869,0.361
14.768,788.955,0.347
14.780,792.335,0.332
14.791,788.623,0.315
14.803,791.465,0.318
14.814,789.378,0.315
14.826,790.364,0.319
14.838,789.925,0.326
14.849,790.448,0.322
14.861,791.462,0.330
14.872,789.400,0.317
14.884,792.187,0.327
14.896,0.000,0.316
14.907,792.497,0.320
14.919,789.355,0.315
14.930,790.231,0.320
14.942,790.289,0.327
14.954,815.225,0.262
14.965,917.421,0.333
14.977,941.321,0.358
14.988,938.180,0.345
15.000,940.785,0.348
15.012,939.183,0.315
15.023,939.643,0.324
15.035,942.511,0.323
15.047,938.118,0.321
15.058,942.283,0.329
15.070,938.786,0.312
15.081,941.120,0.326
15.093,940.917,0.320
15.105,938.856,0.322
15.116,942.526,0.330
15.128,937.547,0.314
15.139,942.675,0.323
15.151,940.936,0.318
15.163,939.373,0.322
15.174,942.829,0.329
15.186,937.270,0.317
15.197,941.291,0.323
15.209,939.940,0.314
15.221,939.527,0.323
15.232,943.091,0.325
15.244,937.943,0.320
15.256,941.887,0.327
15.267,938.885,0.312
15.279,940.229,0.325
15.290,941.457,0.321
15.302,0.000,0.322
15.314,942.555,0.330
15.325,938.145,0.312
15.337,940.683,0.326
15.348,941.338,0.323
15.360,943.543,0.302
15.372,1010.802,0.370
15.383,0.000,0.457
15.395,0.000,0.471
15.406,0.000,0.504
15.418,0.000,0.505
15.430,1057.492,0.504
15.441,1057.594,0.503
15.453,1059.575,0.500
15.464,1118.123,0.302
15.476,978.650,0.241
15.488,934.035,0.346
15.499,942.511,0.364
15.511,939.528,0.349
15.523,938.897,0.351
15.534,0.000,0.339
15.546,937.121,0.316
15.557,941.719,0.323
15.569,940.369,0.322
15.581,938.658,0.322
15.592,943.395,0.315
15.604,904.817,0.350
15.615,888.840,0.365
15.627,886.586,0.350
15.639,885.407,0.342
15.650,884.216,0.329
15.662,885.133,0.322
15.673,887.684,0.324
15.685,889.450,0.331
15.697,890.180,0.326
15.708,889.730,0.322
15.720,888.522,0.319
15.732,885.932,0.316
15.743,886.069,0.316
15.755,885.298,0.313
15.766,884.900,0.317
15.778,887.696,0.325
15.790,887.955,0.329
15.801,890.270,0.328
15.813,890.114,0.324
15.824,888.919,0.321
15.836,887.635,0.316
15.848,885.957,0.319
15.859,885.113,0.313
15.871,884.827,0.314
15.882,886.170,0.324
15.894,887.464,0.326
15.906,889.996,0.330
15.917,890.070,0.326
15.929,889.313,0.321
15.940,888.526,0.318
15.952,885.625,0.318
15.964,885.623,0.314
15.975,885.043,0.313
15.987,884.834,0.320
15.999,887.883,0.324
16.010,888.839,0.330
16.022,890.242,0.327
16.033,889.998,0.323
16.045,888.606,0.320
16.057,886.534,0.315
16.068,886.121,0.317
16.080,885.311,0.313
16.091,884.994,0.316
16.103,887.415,0.325
16.115,887.861,0.328
16.126,890.434,0.328
16.138,890.309,0.325
16.149,889.158,0.321
16.161,888.035,0.316
16.173,885.598,0.319
16.184,884.785,0.313
16.196,884.263,0.314
16.208,884.851,0.323
16.219,886.776,0.325
16.231,888.895,0.331
16.242,889.869,0.326
16.254,889.549,0.322
16.266,888.553,0.320
16.277,886.185,0.316
16.289,886.238,0.316
16.300,885.513,0.313
16.312,885.149,0.317
16.324,887.892,0.325
16.335,888.082,0.329
16.347,890.307,0.328
16.358,889.954,0.324
16.370,888.523,0.321
16.382,887.396,0.316
16.393,885.119,0.319
16.405,884.435,0.313
16.417,884.193,0.313
16.428,885.156,0.323
16.440,887.309,0.325
16.451,889.659,0.330
16.463,890.243,0.326
16.475,889.784,0.322
16.486,888.773,0.319
16.498,885.996,0.317
16.509,886.070,0.316
16.521,885.342,0.314
16.533,884.929,0.319
16.544,887.707,0.325
16.556,887.906,0.330
16.567,889.878,0.328
16.579,889.406,0.324
16.591,888.161,0.321
16.602,887.330,0.316
16.614,885.614,0.319
16.625,884.954,0.313
16.637,884.877,0.314
16.649,886.004,0.323
16.660,887.692,0.325
16.672,890.186,0.330
16.684,890.292,0.326
16.695,0.000,0.321
16.707,0.000,0.318
16.718,0.000,0.318
16.730,0.000,0.323
16.742,0.000,0.322
16.753,0.000,0.328
16.765,0.000,0.350
16.776,0.000,0.451
17.508,688.056,0.241
17.519,393.590,0.684
17.531,823.727,0.214
17.543,782.454,0.334
17.554,791.547,0.369
17.566,788.275,0.351
17.578,790.367,0.352
17.589,791.972,0.343
17.601,788.855,0.317
17.612,792.350,0.325
17.624,789.076,0.315
17.636,792.107,0.318
17.647,790.048,0.315
17.659,791.070,0.318
17.670,789.191,0.321
17.682,790.045,0.323
17.694,0.000,0.330
17.705,0.000,0.318
17.717,792.211,0.328
17.728,788.995,0.321
17.740,791.580,0.323
17.752,787.515,0.334
17.763,821.338,0.220
17.775,882.105,0.343
17.786,883.927,0.354
17.798,886.040,0.351
17.810,886.668,0.355
17.821,0.000,0.339
17.833,890.076,0.326
17.845,889.162,0.321
17.856,887.161,0.320
